order_id,retailer_id,product_id,quantity,price,order_ts
358,152,1251,1,43.15,2024-10-01T04:36:39.820455
359,211,35,1,63.95,2025-03-20T06:29:48.820455
360,246,474,1,98.84,2024-10-17T12:40:01.820455
361,45,1932,1,49.27,2025-03-15T20:37:59.820455
362,197,1300,1,42.84,2024-10-19T15:26:36.820455
363,215,1636,1,23.98,2024-10-02T17:42:32.820455
364,330,607,1,17.83,2025-01-17T05:35:28.820455
365,128,1738,1,14.09,2024-09-28T09:24:43.820455
366,411,36,1,12.47,2024-10-13T06:14:27.820455
367,407,792,1,39.1,2024-11-02T11:09:28.820455
368,196,876,1,139.16,2024-12-29T23:31:18.820455
369,246,392,1,49.08,2025-01-10T06:16:20.820455
370,401,1958,1,407.56,2025-01-24T04:05:36.820455
371,177,1738,1,14.09,2024-10-04T07:02:30.820455
372,258,1400,1,19.58,2024-10-07T22:09:22.820455
372,258,1965,1,51.65,2024-10-07T22:09:22.820455
373,199,622,1,48.29,2024-10-07T20:17:35.820455
374,93,1961,1,31.69,2024-12-06T11:23:45.820455
375,164,1162,1,207.01,2024-11-20T08:11:14.820455
376,113,1694,1,11.28,2024-12-10T11:30:49.820455
376,113,212,1,82.14,2024-12-10T11:30:49.820455
377,459,1713,1,5.82,2024-11-10T20:40:31.820455
378,30,1738,1,14.09,2024-12-01T03:37:13.820455
379,272,868,1,43.27,2024-11-13T23:27:38.820455
380,393,743,1,20.09,2024-10-19T07:42:33.820455
380,393,6,1,27.46,2024-10-19T07:42:33.820455
381,120,1050,1,99.89,2024-11-29T16:15:31.820455
381,120,840,1,27.91,2024-11-29T16:15:31.820455
382,52,931,1,21.24,2024-11-25T19:28:16.820455
382,52,873,1,10.99,2024-11-25T19:28:16.820455
383,337,583,1,54.94,2024-12-06T19:13:37.820455
383,337,1566,1,26.44,2024-12-06T19:13:37.820455
384,137,1227,1,34.3,2025-01-15T05:52:40.820455
384,137,1798,1,17.52,2025-01-15T05:52:40.820455
384,137,158,1,48.38,2025-01-15T05:52:40.820455
385,418,84,1,21.88,2024-11-07T12:28:57.820455
386,392,225,1,22.7,2024-09-29T18:26:07.820455
387,295,950,1,40.23,2024-11-21T00:35:20.820455
387,295,496,1,50.96,2024-11-21T00:35:20.820455
387,295,1367,2,32.4,2024-11-21T00:35:20.820455
388,182,214,1,55.76,2024-10-21T16:46:17.820455
389,91,147,2,12.31,2024-11-09T19:03:34.820455
390,304,1402,1,50.87,2024-10-26T22:01:30.820455
391,413,228,1,13.98,2024-11-06T23:30:35.820455
391,413,1425,1,14.36,2024-11-06T23:30:35.820455
391,413,1919,2,28.95,2024-11-06T23:30:35.820455
392,468,1751,1,5.0,2024-10-21T07:59:06.820455
393,15,808,1,22.58,2025-02-05T23:15:04.820455
394,486,43,1,30.19,2024-10-07T07:06:52.820455
395,289,1649,1,85.62,2024-10-05T15:37:14.820455
395,289,293,1,20.67,2024-10-05T15:37:14.820455
395,289,1936,1,9.95,2024-10-05T15:37:14.820455
396,289,711,1,39.21,2025-01-24T17:18:01.820455
397,429,1273,1,13.82,2024-10-26T04:22:06.820455
398,278,1226,1,29.85,2025-02-01T21:41:57.820455
399,90,909,1,55.5,2024-11-16T04:18:11.820455
399,90,1203,2,36.52,2024-11-16T04:18:11.820455
400,20,1420,1,49.71,2024-10-23T13:43:59.820455
400,20,1029,1,54.1,2024-10-23T13:43:59.820455
401,29,525,1,17.98,2024-10-04T18:54:59.820455
402,309,1443,2,38.28,2024-10-22T18:24:48.820455
403,11,164,1,17.17,2024-12-15T05:36:51.820455
403,11,1670,1,51.28,2024-12-15T05:36:51.820455
404,245,1131,1,42.82,2024-12-12T10:28:18.820455
405,170,689,1,58.48,2024-12-17T08:48:24.820455
406,104,5,2,27.46,2024-10-31T15:11:52.820455
407,175,992,1,6.47,2025-04-04T16:54:29.820455
408,471,450,1,14.19,2024-12-20T22:13:42.820455
409,31,1321,1,34.65,2024-10-31T11:14:41.820455
410,76,1326,1,6.82,2024-11-26T07:48:17.820455
411,361,788,1,47.82,2024-10-21T15:36:15.820455
411,361,33,1,32.76,2024-10-21T15:36:15.820455
411,361,593,1,48.58,2024-10-21T15:36:15.820455
412,397,1321,1,34.65,2025-09-16T14:29:07.820455
412,397,1817,1,5.92,2025-09-16T14:29:07.820455
412,397,1029,1,54.1,2025-09-16T14:29:07.820455
413,434,1003,1,34.73,2024-10-15T05:36:31.820455
414,441,733,1,45.91,2025-08-08T23:43:55.820455
415,492,1148,1,10.46,2024-10-05T13:05:15.820455
416,192,542,1,13.41,2025-01-31T00:51:00.820455
417,301,1764,1,9.19,2025-02-04T14:07:31.820455
418,173,59,1,43.16,2024-10-06T21:26:01.820455
418,173,1304,1,18.09,2024-10-06T21:26:01.820455
419,166,1600,2,18.5,2024-09-27T15:24:53.820455
419,166,1251,1,43.15,2024-09-27T15:24:53.820455
419,166,892,1,49.69,2024-09-27T15:24:53.820455
420,500,1128,1,18.11,2024-10-05T16:10:53.820455
421,375,1082,1,25.04,2024-10-13T02:21:10.820455
422,406,966,3,104.8,2024-11-23T09:43:18.820455
422,406,984,1,31.88,2024-11-23T09:43:18.820455
423,492,201,2,44.09,2024-10-27T04:11:07.820455
423,492,402,1,20.5,2024-10-27T04:11:07.820455
424,333,1059,1,51.16,2024-11-20T21:59:55.820455
424,333,616,1,36.72,2024-11-20T21:59:55.820455
425,90,1322,1,50.59,2024-11-30T06:54:28.820455
426,356,301,1,17.06,2024-12-23T08:47:29.820455
427,403,1879,2,8.61,2025-03-06T23:26:18.820455
427,403,570,1,25.0,2025-03-06T23:26:18.820455
428,115,1557,1,68.78,2024-10-02T07:53:23.820455
428,115,417,1,114.54,2024-10-02T07:53:23.820455
429,418,1018,1,22.49,2024-12-05T16:49:52.820455
429,418,235,1,184.04,2024-12-05T16:49:52.820455
430,194,17,1,14.73,2024-10-28T21:37:04.820455
431,376,1410,1,27.09,2025-02-20T21:10:11.820455
432,66,1407,2,10.62,2025-01-28T16:55:01.820455
433,374,137,1,17.7,2024-11-29T10:30:44.820455
434,486,1846,1,14.55,2024-12-17T07:18:11.820455
435,201,1193,1,20.47,2024-10-03T07:06:30.820455
436,17,1860,1,40.78,2025-02-27T17:04:34.820455
436,17,505,1,19.68,2025-02-27T17:04:34.820455
437,309,1121,1,80.19,2025-04-11T22:01:58.820455
437,309,1048,1,9.38,2025-04-11T22:01:58.820455
437,309,1529,1,22.4,2025-04-11T22:01:58.820455
438,472,1968,1,29.34,2024-10-11T08:42:23.820455
439,114,856,1,20.98,2024-10-07T09:44:08.820455
440,290,1724,1,54.18,2024-10-19T14:14:14.820455
441,480,1279,1,38.61,2024-10-07T04:30:44.820455
442,73,780,1,54.41,2024-11-19T22:30:15.820455
443,382,1372,1,130.24,2024-10-04T13:16:47.820455
443,382,1808,1,49.75,2024-10-04T13:16:47.820455
444,122,1508,1,71.11,2024-10-19T23:04:26.820455
445,164,1384,1,20.4,2024-11-10T16:33:34.820455
446,326,573,1,43.01,2024-11-02T13:40:38.820455
447,421,896,1,55.64,2024-12-09T09:42:57.820455
448,374,834,2,17.92,2024-11-05T22:40:16.820455
449,229,501,2,69.47,2024-10-16T10:51:42.820455
449,229,246,1,25.34,2024-10-16T10:51:42.820455
450,136,1334,1,109.13,2024-10-27T18:04:52.820455
450,136,1609,1,42.88,2024-10-27T18:04:52.820455
451,128,1586,3,57.66,2024-11-03T12:54:54.820455
452,180,1725,1,15.67,2025-02-26T19:47:29.820455
453,403,257,1,91.24,2024-10-16T14:22:49.820455
454,369,759,1,16.67,2025-04-16T10:29:36.820455
454,369,1364,1,15.2,2025-04-16T10:29:36.820455
455,25,1334,1,109.13,2024-10-02T00:29:54.820455
456,225,128,1,21.05,2025-03-22T01:43:33.820455
456,225,163,1,83.67,2025-03-22T01:43:33.820455
457,497,1395,1,24.72,2024-09-28T16:30:11.820455
458,453,1690,1,26.92,2024-10-28T01:31:15.820455
459,253,1561,1,32.55,2024-10-29T00:14:07.820455
460,180,376,1,17.92,2024-11-15T06:19:37.820455
460,180,1554,1,17.09,2024-11-15T06:19:37.820455
461,193,1965,1,51.65,2025-03-06T14:08:23.820455
462,425,1819,1,27.97,2025-01-12T03:54:16.820455
463,404,744,1,33.81,2024-10-20T07:29:35.820455
463,404,1090,1,28.3,2024-10-20T07:29:35.820455
463,404,545,1,5.0,2024-10-20T07:29:35.820455
464,334,204,1,76.94,2024-10-10T18:39:36.820455
464,334,1710,1,15.19,2024-10-10T18:39:36.820455
464,334,434,1,58.79,2024-10-10T18:39:36.820455
465,84,589,1,64.35,2024-10-17T02:52:40.820455
465,84,1688,1,38.9,2024-10-17T02:52:40.820455
466,38,1390,1,18.12,2024-11-17T11:39:48.820455
466,38,666,1,36.06,2024-11-17T11:39:48.820455
467,151,929,1,115.86,2024-11-03T11:10:40.820455
468,164,529,1,40.76,2024-10-17T19:57:15.820455
469,488,771,1,58.33,2025-01-11T14:15:35.820455
469,488,1010,1,21.58,2025-01-11T14:15:35.820455
470,38,946,1,14.07,2024-09-27T22:53:30.820455
471,88,687,2,27.32,2024-10-30T00:07:01.820455
471,88,1413,1,47.69,2024-10-30T00:07:01.820455
472,83,1902,1,25.35,2025-01-15T13:10:39.820455
472,83,1403,1,85.5,2025-01-15T13:10:39.820455
473,281,1881,1,71.66,2024-10-08T13:50:12.820455
474,174,714,1,45.57,2024-10-23T08:04:29.820455
475,315,916,1,41.4,2024-10-05T04:01:22.820455
475,315,122,1,16.0,2024-10-05T04:01:22.820455
476,361,1237,1,126.74,2025-03-01T11:34:31.820455
476,361,1134,1,47.6,2025-03-01T11:34:31.820455
476,361,1282,1,29.31,2025-03-01T11:34:31.820455
477,221,704,1,10.73,2024-12-10T10:14:42.820455
477,221,726,1,28.58,2024-12-10T10:14:42.820455
478,85,1701,1,43.84,2025-01-28T08:33:31.820455
478,85,48,1,77.15,2025-01-28T08:33:31.820455
478,85,794,1,11.92,2025-01-28T08:33:31.820455
479,456,1447,1,21.7,2024-10-12T02:15:20.820455
480,81,242,1,30.21,2024-09-28T12:23:48.820455
480,81,1329,1,12.58,2024-09-28T12:23:48.820455
481,52,1802,1,31.55,2024-10-08T22:30:06.820455
482,106,368,1,33.45,2025-01-25T17:21:50.820455
483,210,654,1,13.66,2024-10-22T06:37:17.820455
483,210,1616,1,426.02,2024-10-22T06:37:17.820455
483,210,1533,1,42.89,2024-10-22T06:37:17.820455
484,370,1705,1,45.96,2025-01-11T06:06:44.820455
485,136,1858,1,27.11,2024-11-08T20:41:48.820455
485,136,1210,1,134.24,2024-11-08T20:41:48.820455
486,153,1644,2,47.56,2025-04-02T19:05:44.820455
487,50,1027,1,34.14,2025-01-10T12:15:14.820455
487,50,496,1,50.96,2025-01-10T12:15:14.820455
488,202,1132,1,46.41,2024-09-30T07:15:52.820455
489,282,1693,1,66.49,2024-12-13T04:19:18.820455
489,282,439,1,8.48,2024-12-13T04:19:18.820455
490,79,1819,1,27.97,2025-02-13T12:25:53.820455
491,185,1336,2,25.29,2024-11-06T10:35:09.820455
492,219,87,1,68.88,2025-01-11T13:38:14.820455
493,151,1265,2,37.92,2024-11-15T09:12:20.820455
494,308,1663,1,6.06,2024-10-28T03:56:06.820455
495,103,643,2,26.91,2024-12-14T13:58:41.820455
496,14,1666,1,32.52,2024-10-21T17:58:54.820455
497,88,668,1,110.3,2024-10-22T09:40:57.820455
498,150,785,1,51.82,2024-10-08T13:25:48.820455
498,150,165,1,71.57,2024-10-08T13:25:48.820455
499,243,229,1,18.69,2024-10-22T14:39:08.820455
500,158,689,1,58.48,2024-12-03T00:55:05.820455
501,242,1819,1,27.97,2024-10-15T04:15:15.820455
502,459,282,1,56.24,2025-06-23T20:05:43.820455
503,47,1815,1,26.71,2024-12-18T09:48:59.820455
504,279,380,1,17.35,2025-05-08T00:33:22.820455
505,95,297,1,68.01,2024-09-28T23:57:19.820455
506,454,1979,1,17.84,2024-12-14T00:20:05.820455
507,190,194,1,12.22,2025-01-27T17:14:24.820455
508,229,257,1,91.24,2024-11-03T12:04:17.820455
509,135,144,1,38.39,2024-10-13T02:27:26.820455
510,239,280,1,24.33,2024-11-13T20:02:13.820455
511,116,129,1,35.86,2024-11-07T20:13:29.820455
512,289,74,1,115.78,2024-10-27T12:41:28.820455
513,78,1431,1,42.35,2024-10-11T13:58:04.820455
514,44,1855,1,73.73,2024-10-29T22:57:50.820455
515,414,1262,1,35.19,2024-10-17T06:09:37.820455
515,414,1425,1,14.36,2024-10-17T06:09:37.820455
516,212,1077,1,9.53,2025-07-07T07:55:05.820455
516,212,1088,1,40.09,2025-07-07T07:55:05.820455
517,117,38,1,6.91,2024-10-01T06:36:10.820455
518,32,1123,1,55.2,2024-10-28T00:32:27.820455
519,420,1181,1,38.24,2024-10-19T05:28:24.820455
519,420,346,1,39.87,2024-10-19T05:28:24.820455
520,215,383,1,6.05,2024-11-22T05:56:39.820455
521,352,1200,1,98.62,2024-10-28T03:44:05.820455
522,294,791,1,46.7,2024-10-13T19:01:35.820455
523,244,1914,1,49.44,2025-07-13T21:19:40.820455
524,41,1530,1,13.52,2024-10-24T00:49:16.820455
524,41,1347,1,5.0,2024-10-24T00:49:16.820455
524,41,453,1,15.05,2024-10-24T00:49:16.820455
525,463,1832,1,39.91,2025-01-05T11:42:40.820455
526,258,1791,1,7.39,2025-01-08T07:14:39.820455
527,462,807,1,39.56,2024-11-28T05:15:49.820455
528,410,629,3,34.63,2024-10-13T07:15:14.820455
528,410,582,1,23.75,2024-10-13T07:15:14.820455
529,347,1451,1,42.4,2024-10-07T09:01:49.820455
530,76,1547,1,14.9,2025-01-08T14:49:34.820455
531,487,910,1,186.91,2024-12-15T02:47:45.820455
532,89,119,1,82.62,2025-01-09T16:31:59.820455
533,498,1282,1,29.31,2024-10-28T18:09:41.820455
534,414,1722,1,26.91,2025-01-29T17:27:49.820455
535,65,283,1,117.78,2025-02-24T12:00:02.820455
535,65,1980,1,45.86,2025-02-24T12:00:02.820455
536,217,1348,1,69.93,2025-01-03T13:18:00.820455
537,350,983,1,15.28,2025-01-09T02:17:56.820455
537,350,565,1,86.57,2025-01-09T02:17:56.820455
538,104,1228,1,29.44,2025-06-15T09:17:00.820455
539,76,496,1,50.96,2025-04-27T08:06:43.820455
539,76,1908,1,13.44,2025-04-27T08:06:43.820455
540,133,1513,1,18.66,2024-10-06T22:05:19.820455
540,133,1257,1,126.22,2024-10-06T22:05:19.820455
540,133,965,1,30.82,2024-10-06T22:05:19.820455
541,467,364,1,45.67,2024-10-06T12:53:12.820455
541,467,799,1,33.87,2024-10-06T12:53:12.820455
542,45,1258,2,46.3,2024-10-07T00:34:37.820455
542,45,1648,1,72.86,2024-10-07T00:34:37.820455
543,285,1586,1,57.66,2024-09-29T00:54:51.820455
543,285,1163,1,10.9,2024-09-29T00:54:51.820455
544,283,1661,1,94.98,2024-10-23T22:19:15.820455
545,439,1372,1,130.24,2024-12-04T20:30:11.820455
546,267,1089,1,26.92,2025-01-29T03:07:40.820455
547,470,1756,2,99.38,2024-11-15T10:53:49.820455
548,403,68,1,73.91,2025-02-20T09:07:54.820455
548,403,1755,1,49.85,2025-02-20T09:07:54.820455
549,301,1005,1,57.89,2024-11-11T05:28:22.820455
550,401,140,2,12.37,2024-11-17T01:43:26.820455
551,58,1,1,49.27,2024-10-07T01:32:10.820455
551,58,338,1,25.61,2024-10-07T01:32:10.820455
552,77,558,1,23.43,2024-10-15T15:50:33.820455
553,291,189,1,16.82,2024-10-30T07:51:10.820455
554,299,153,1,19.22,2024-10-03T14:05:42.820455
555,474,730,1,17.77,2024-11-09T14:17:34.820455
555,474,1226,1,29.85,2024-11-09T14:17:34.820455
556,289,1717,2,43.19,2024-10-10T14:07:26.820455
557,403,1640,1,14.1,2024-10-13T20:51:47.820455
557,403,1152,1,5.91,2024-10-13T20:51:47.820455
558,445,1583,1,14.69,2024-10-23T05:56:55.820455
559,451,210,1,722.12,2024-10-03T22:58:00.820455
559,451,1261,1,51.76,2024-10-03T22:58:00.820455
560,450,1947,3,44.78,2024-11-21T01:24:25.820455
561,136,291,1,28.04,2024-11-19T00:23:35.820455
562,336,1399,1,86.52,2024-11-10T04:07:35.820455
562,336,1364,1,15.2,2024-11-10T04:07:35.820455
563,293,1031,1,26.95,2025-01-04T08:37:06.820455
563,293,1773,2,20.12,2025-01-04T08:37:06.820455
563,293,1679,1,73.6,2025-01-04T08:37:06.820455
564,243,399,1,30.22,2025-02-05T11:48:39.820455
564,243,1085,1,44.95,2025-02-05T11:48:39.820455
564,243,65,1,63.44,2025-02-05T11:48:39.820455
565,89,1993,1,85.72,2024-12-06T20:28:28.820455
565,89,1785,1,35.37,2024-12-06T20:28:28.820455
566,207,1383,1,186.02,2024-11-02T15:41:04.820455
566,207,928,1,44.78,2024-11-02T15:41:04.820455
567,317,294,1,65.35,2024-11-08T08:36:26.820455
567,317,990,1,33.84,2024-11-08T08:36:26.820455
568,349,1785,1,35.37,2024-10-04T01:04:23.820455
569,20,76,1,63.91,2024-11-29T00:51:26.820455
570,456,827,1,117.17,2025-01-29T22:30:58.820455
571,354,677,1,13.62,2024-10-22T19:05:48.820455
572,26,974,1,19.65,2025-06-02T03:44:56.820455
573,472,1542,1,136.7,2024-10-08T20:13:32.820455
573,472,167,1,63.92,2024-10-08T20:13:32.820455
574,460,1175,1,18.12,2025-05-09T00:00:25.820455
575,11,334,1,19.26,2024-10-20T22:44:53.820455
576,419,1560,1,26.66,2024-12-05T21:28:51.820455
577,160,356,1,14.85,2024-10-15T20:39:14.820455
578,432,1932,1,49.27,2024-11-01T04:20:46.820455
578,432,1776,1,11.52,2024-11-01T04:20:46.820455
579,440,862,1,9.85,2024-10-15T14:01:22.820455
580,498,1775,1,18.28,2024-11-09T18:44:47.820455
581,69,275,1,15.1,2024-10-15T21:23:13.820455
582,499,1117,1,226.5,2025-01-18T02:34:48.820455
583,397,1177,1,8.55,2024-10-22T22:07:45.820455
583,397,614,1,13.46,2024-10-22T22:07:45.820455
584,138,1824,1,19.69,2024-09-28T01:37:16.820455
585,310,297,2,68.01,2024-11-17T09:57:03.820455
586,46,870,1,165.37,2024-11-01T17:17:22.820455
587,227,599,1,23.21,2024-11-19T18:08:36.820455
588,468,1089,1,26.92,2025-02-13T01:16:17.820455
588,468,1580,1,17.32,2025-02-13T01:16:17.820455
589,380,759,1,16.67,2025-01-11T04:05:08.820455
590,389,1145,1,28.83,2024-10-20T05:15:07.820455
591,445,794,1,11.92,2024-10-30T00:03:38.820455
591,445,36,1,12.47,2024-10-30T00:03:38.820455
591,445,227,1,34.86,2024-10-30T00:03:38.820455
592,421,1818,1,18.63,2024-11-11T12:29:36.820455
593,264,615,1,234.3,2024-12-12T16:14:05.820455
594,34,942,1,66.55,2024-10-12T21:46:28.820455
594,34,1523,1,27.63,2024-10-12T21:46:28.820455
594,34,621,1,17.6,2024-10-12T21:46:28.820455
595,364,741,1,7.59,2024-10-12T04:53:55.820455
596,207,906,1,34.37,2024-11-07T15:23:08.820455
597,400,531,1,55.2,2025-04-15T05:32:08.820455
598,451,522,1,51.15,2024-10-20T07:09:06.820455
598,451,1688,1,38.9,2024-10-20T07:09:06.820455
599,15,1623,1,69.09,2024-11-06T16:46:21.820455
599,15,1400,1,19.58,2024-11-06T16:46:21.820455
600,99,41,1,59.79,2025-05-28T17:45:18.820455
600,99,1395,1,24.72,2025-05-28T17:45:18.820455
600,99,1470,1,47.26,2025-05-28T17:45:18.820455
601,429,1051,1,20.08,2024-10-23T12:32:42.820455
601,429,1444,2,11.73,2024-10-23T12:32:42.820455
602,128,1605,1,22.51,2025-06-30T11:39:03.820455
603,234,263,1,5.0,2025-02-27T12:17:15.820455
604,471,1437,1,27.14,2024-11-21T23:34:04.820455
604,471,509,1,34.43,2024-11-21T23:34:04.820455
605,361,1638,2,46.47,2024-10-20T17:41:46.820455
606,141,1767,1,188.06,2024-09-28T23:51:29.820455
607,422,1034,1,55.58,2024-10-29T03:20:55.820455
607,422,1468,1,45.41,2024-10-29T03:20:55.820455
608,259,1680,1,23.45,2024-10-03T00:53:57.820455
609,326,1599,1,33.67,2024-11-20T14:57:25.820455
610,349,1816,1,16.23,2024-11-01T11:33:34.820455
611,124,483,1,9.16,2025-03-22T00:00:28.820455
612,251,593,1,48.58,2024-10-22T08:04:31.820455
613,229,1141,1,26.1,2024-09-29T16:54:45.820455
613,229,260,1,61.54,2024-09-29T16:54:45.820455
614,492,1511,1,13.29,2024-10-10T03:43:33.820455
615,301,1458,1,44.92,2025-02-11T06:31:13.820455
616,180,367,1,39.62,2024-10-13T22:58:50.820455
617,84,1040,3,76.53,2025-01-11T19:51:52.820455
618,384,193,1,39.3,2024-11-06T13:44:16.820455
618,384,719,1,24.76,2024-11-06T13:44:16.820455
619,146,534,1,12.57,2024-09-29T11:26:46.820455
620,198,1289,2,13.7,2024-10-28T12:15:16.820455
621,84,972,1,19.2,2024-10-15T07:16:56.820455
622,400,375,1,185.41,2025-01-03T18:15:00.820455
623,439,581,1,43.41,2025-02-09T18:30:21.820455
624,332,344,1,22.07,2024-10-01T18:38:34.820455
624,332,1241,1,24.45,2024-10-01T18:38:34.820455
625,347,1917,1,17.63,2025-03-05T17:58:25.820455
626,138,595,1,75.95,2024-10-26T10:10:13.820455
627,210,1512,1,28.36,2024-10-27T05:08:05.820455
627,210,830,1,26.43,2024-10-27T05:08:05.820455
628,11,114,1,237.6,2024-10-12T10:46:15.820455
628,11,948,1,19.04,2024-10-12T10:46:15.820455
629,243,131,2,9.58,2024-10-19T15:15:51.820455
630,332,1152,1,5.91,2025-02-25T16:45:10.820455
631,308,138,1,25.59,2024-10-23T10:45:18.820455
632,115,1295,1,35.36,2024-09-28T19:38:10.820455
632,115,990,1,33.84,2024-09-28T19:38:10.820455
633,312,842,1,56.82,2025-01-10T21:34:06.820455
633,312,1681,1,45.74,2025-01-10T21:34:06.820455
633,312,608,1,12.23,2025-01-10T21:34:06.820455
634,365,1176,2,26.46,2024-12-01T09:50:54.820455
634,365,1034,1,55.58,2024-12-01T09:50:54.820455
634,365,1301,1,19.4,2024-12-01T09:50:54.820455
635,141,1220,1,184.22,2024-12-19T01:52:38.820455
636,459,42,1,37.98,2024-10-26T00:09:14.820455
637,437,1923,1,14.04,2024-12-19T23:08:35.820455
638,236,862,2,9.85,2024-11-19T19:37:18.820455
639,112,931,1,21.24,2024-11-14T03:26:20.820455
640,155,1488,1,8.1,2025-05-23T05:24:10.820455
640,155,294,1,65.35,2025-05-23T05:24:10.820455
641,423,558,1,23.43,2025-03-14T09:09:06.820455
642,204,401,1,9.25,2024-09-29T07:43:38.820455
643,53,847,1,41.73,2024-12-25T10:42:52.820455
643,53,509,1,34.43,2024-12-25T10:42:52.820455
643,53,1648,1,72.86,2024-12-25T10:42:52.820455
644,262,125,1,52.96,2024-10-21T00:04:20.820455
644,262,653,1,26.71,2024-10-21T00:04:20.820455
645,288,231,1,18.46,2024-11-23T10:00:57.820455
646,305,1685,1,12.89,2025-03-01T08:37:18.820455
647,145,745,1,50.11,2024-12-04T21:18:50.820455
648,351,1986,1,49.92,2024-10-10T14:22:58.820455
649,247,1837,1,13.26,2024-10-13T12:46:16.820455
649,247,562,1,174.22,2024-10-13T12:46:16.820455
650,173,244,1,66.19,2024-10-12T20:30:48.820455
651,328,180,1,291.82,2024-11-08T22:17:05.820455
651,328,728,1,43.73,2024-11-08T22:17:05.820455
652,442,1764,1,9.19,2024-12-30T20:31:40.820455
652,442,450,1,14.19,2024-12-30T20:31:40.820455
653,134,1847,1,91.16,2024-10-25T10:20:07.820455
654,365,307,1,92.03,2024-11-09T10:09:58.820455
654,365,150,1,42.0,2024-11-09T10:09:58.820455
655,153,730,1,17.77,2024-09-30T17:18:17.820455
656,77,1659,1,14.8,2024-10-27T05:16:51.820455
656,77,216,1,60.77,2024-10-27T05:16:51.820455
656,77,606,1,148.63,2024-10-27T05:16:51.820455
657,392,57,1,16.92,2024-11-03T19:11:45.820455
658,461,397,2,8.41,2024-10-03T12:30:50.820455
659,413,380,1,17.35,2024-10-20T08:17:36.820455
660,207,1533,1,42.89,2024-10-06T22:04:57.820455
661,349,1556,1,44.43,2024-10-12T15:32:29.820455
662,370,796,1,76.9,2025-01-08T11:22:25.820455
662,370,1820,1,15.03,2025-01-08T11:22:25.820455
663,336,929,1,115.86,2025-02-15T04:33:20.820455
664,152,218,1,27.4,2024-10-07T19:53:32.820455
665,465,536,1,34.4,2024-10-03T01:41:11.820455
665,465,136,1,114.43,2024-10-03T01:41:11.820455
666,208,324,1,176.6,2025-03-22T00:35:00.820455
667,378,1875,1,94.47,2024-09-27T11:43:58.820455
667,378,757,1,49.14,2024-09-27T11:43:58.820455
668,299,15,1,8.33,2024-11-03T07:16:27.820455
668,299,1867,1,75.64,2024-11-03T07:16:27.820455
668,299,126,1,191.02,2024-11-03T07:16:27.820455
669,418,1946,1,24.64,2024-12-14T17:21:41.820455
670,176,954,1,105.11,2024-10-14T18:32:34.820455
671,352,1515,1,31.0,2024-10-04T05:54:44.820455
672,327,287,1,29.33,2024-10-14T03:46:04.820455
673,465,183,1,14.06,2025-02-27T23:29:57.820455
674,260,1540,1,5.0,2024-11-20T21:22:36.820455
675,433,365,1,57.52,2024-10-02T16:38:09.820455
675,433,132,1,34.98,2024-10-02T16:38:09.820455
675,433,867,1,41.62,2024-10-02T16:38:09.820455
676,431,1563,1,5.0,2024-10-30T10:23:23.820455
677,449,366,1,24.02,2024-11-07T06:46:19.820455
678,93,714,1,45.57,2024-11-16T21:08:35.820455
679,50,1730,1,144.11,2024-12-05T03:35:15.820455
680,66,536,1,34.4,2025-04-19T19:51:51.820455
680,66,1120,1,76.75,2025-04-19T19:51:51.820455
681,372,158,1,48.38,2025-03-08T06:48:02.820455
681,372,582,1,23.75,2025-03-08T06:48:02.820455
682,391,646,1,26.62,2024-12-04T17:06:44.820455
683,485,177,3,33.46,2025-04-25T22:40:01.820455
684,336,965,1,30.82,2024-10-25T13:41:53.820455
685,114,795,1,13.95,2024-11-28T23:22:56.820455
686,115,1949,1,81.52,2024-10-10T21:37:39.820455
687,216,791,1,46.7,2024-10-02T22:30:35.820455
687,216,946,1,14.07,2024-10-02T22:30:35.820455
688,191,985,1,33.02,2024-11-05T19:56:01.820455
689,300,741,1,7.59,2025-05-04T21:09:10.820455
689,300,1924,1,40.1,2025-05-04T21:09:10.820455
690,238,343,1,40.28,2024-11-08T14:44:06.820455
690,238,569,1,7.41,2024-11-08T14:44:06.820455
691,241,1409,1,25.58,2024-10-12T12:24:04.820455
